Number	turns	FirstSubmit	RewriteCount	DialogueLen	dia_dc_score	dia_fk_score	dialogue_bert_pp	Mal_label	Mal_number	Nonmal_number	my_split	WorkTimeInSeconds	worker_score	lifetime_ranking
5535	6	0	0	90	7.15	95.9	23.14	1	1	5	train	53	90	96
5536	9	0	0	93	9.07	75.48	22.55	1	1	8	train	31	90	96
5538	4	0	0	53	9.74	74.96	22.74	1	1	3	test	67	90	96
5539	7	0	0	76	7.77	93.89	21.92	1	2	5	train	68	90	96
5540	4	0	0	79	6.82	94.43	24.24	1	1	3	train	82	100	176
5541	4	0	0	58	9.3	91.45	22.14	1	2	2	test	67	90	96
5542	3	0	0	52	10.31	79.94	22.97	1	1	2	test	48	90	96
5543	4	0	0	42	9.22	89.39	22.38	1	1	3	train	81	90	96
5545	4	0	0	71	10.53	123.69	23.54	1	2	2	test	105	100	176
5546	3	0	0	74	7.53	98.58	23.11	1	2	1	train	36	90	63
5547	3	0	0	52	9.77	96.8	23.24	1	1	2	train	35	90	63
5549	7	0	0	53	8.62	95.16	21.8	1	1	6	train	118	100	176
5550	8	0	0	124	7.4	93.21	22.94	1	1	7	train	62	95	156
5552	5	0	0	80	7.93	88.15	22.76	1	1	4	train	112	100	176
5554	7	0	0	127	8.06	78.78	23.13	1	1	6	train	100	90	96
5555	4	0	0	42	10.88	81.37	22.26	1	2	2	test	85	90	96
5556	4	0	0	64	10.37	87.33	23.04	1	3	1	test	102	95	163
5558	6	0	0	97	8.52	74.68	22.98	1	1	5	train	240	100	217
5559	4	0	0	39	7.41	97.9	22.48	1	1	3	train	60	90	96
5560	4	0	0	40	7.59	76.05	22.44	1	1	3	train	55	90	96
5561	3	0	0	36	8.21	90.82	22.96	1	3	0	train	74	100	119
5562	4	0	0	88	7.46	74.16	24.33	1	1	3	train	59	90	96
5563	5	0	0	41	9.04	89.24	23.19	1	2	3	train	93	100	176
5565	4	0	0	48	8	85.88	22.08	1	1	3	train	43	90	96
5566	6	0	0	84	8.12	100.01	23.23	1	1	5	train	66	90	96
5567	8	0	0	143	5.67	96.06	23.57	1	1	7	train	64	90	96
5568	7	0	0	66	9.07	95.92	22.51	1	1	6	train	83	90	96
5569	9	0	0	75	7.55	89.37	22.95	1	4	5	test	80	90	96
5570	3	0	0	52	7.01	86.26	23.45	1	1	2	train	58	90	96
5571	7	0	0	144	8.24	93.95	23.41	1	1	6	train	178	90	187
5572	7	0	0	144	7.88	71.2	23.74	1	1	6	train	79	90	96
5573	3	0	0	43	7.95	103.26	22.5	1	1	2	train	52	90	96
5575	4	0	0	54	9.2	105.33	23.56	1	1	3	train	34	90	96
5576	9	0	0	123	10.22	98.7	22.82	1	3	6	train	83	90	63
5577	3	0	0	67	7.98	80.08	24.13	1	1	2	train	56	90	96
5580	3	0	0	39	7.26	90.46	23.24	1	1	2	train	50	90	96
5581	4	1	0	64	9.21	62.56	23.18	1	3	1	train	53	90	73
5583	4	0	0	37	7.43	101.46	22.43	1	2	2	train	104	90	96
5584	8	0	0	112	8.58	98.94	22.87	1	3	5	train	84	90	96
5585	4	0	0	73	5.64	94.6	23.15	1	4	0	test	63	100	276
5587	4	0	0	38	8.89	78.88	22.63	1	1	3	train	58	90	96
5588	4	0	0	77	10.89	95.47	24.16	1	3	1	train	129	95	163
5589	10	0	0	93	10.09	110.97	22.62	1	2	8	train	32	90	96
5590	7	0	0	156	11.31	94.68	24.14	1	5	2	train	114	95	138
5591	3	0	0	42	6.99	94.99	23.17	1	2	1	train	66	95	156
5592	3	0	0	61	9.35	71.47	23.5	1	1	2	train	79	100	176
5593	3	0	0	77	7.6	92.69	24.2	1	1	2	train	39	90	96
5595	3	0	0	43	6.74	70.01	23.44	1	1	2	train	61	90	96
5596	6	0	0	55	8.42	100.16	22.6	1	2	4	train	116	95	163
5597	9	0	0	81	8.55	90.24	22.44	1	1	8	train	140	90	187
5598	3	0	0	45	7.31	89.19	24.15	1	3	0	train	97	100	119
5600	4	0	0	45	7.66	97.92	22.44	1	1	3	train	56	90	96
5601	7	0	0	93	8.57	90.05	22.97	1	2	5	test	98	90	96
5603	7	0	0	71	11.16	119.87	22.53	1	2	5	train	64	90	96
5604	3	0	0	39	9.63	89.79	22.54	1	1	2	test	52	90	187
5605	10	0	0	109	7.52	91.35	22.63	1	1	9	train	34	90	96
5606	6	0	0	65	11.57	113.69	22.89	1	1	5	train	62	90	96
5607	8	0	0	80	10.89	96.4	22.7	1	2	6	train	53	90	96
5608	6	0	0	92	10.1	63.03	23.28	1	1	5	test	35	90	96
5609	5	0	0	53	8.17	73.67	22.73	1	2	3	train	252	95	163
5610	4	1	0	63	8.84	79.53	23.16	1	3	1	train	89	100	119
5612	3	0	0	58	7.54	81.33	23.2	1	2	1	train	43	90	96
5613	7	0	0	129	7.05	66.14	23.38	1	2	5	train	87	90	96
5614	9	0	0	167	9.57	86.08	23.32	1	1	8	train	200	90	187
5615	7	0	0	58	9.09	72.23	22.23	1	2	5	train	62	90	96
5616	5	0	0	50	10.2	93.47	23.19	1	1	4	train	68	90	96
5618	7	0	0	123	8.21	78.16	23.45	1	2	5	train	83	90	96
5619	5	0	0	46	9.45	95.33	22.48	1	1	4	train	165	90	96
5620	4	0	0	35	8.73	74.14	22.64	1	1	3	train	37	90	63
5621	10	0	0	232	6.69	83.65	23.83	1	4	6	test	273	100	254
5625	4	0	0	91	7.12	64.94	24.08	1	1	3	train	39	90	96
5626	5	0	0	67	6.98	97.63	22.81	1	1	4	train	50	90	96
5627	3	0	0	39	8.82	104.79	22.5	1	1	2	train	49	90	96
5628	4	0	0	40	9.7	95.66	22.58	1	1	3	train	573	95	390
5630	10	0	0	185	8.26	76.89	23.5	1	6	4	train	88	90	96
5631	4	0	0	50	7.1	100.66	22.66	1	3	1	train	60	90	96
5632	3	0	0	38	7.5	98.31	22.71	1	1	2	train	101	100	176
5634	4	0	0	51	9.75	110.89	23.52	1	1	3	train	54	90	96
5635	5	0	0	43	9.38	76.07	22.29	1	1	4	test	51	90	96
5636	3	0	0	37	9.37	79.99	22.18	1	1	2	train	68	100	101
5637	3	0	0	50	9.42	73.17	23.04	1	1	2	train	63	90	96
5638	8	0	0	123	6.97	89.99	23.4	1	2	6	train	78	90	96
5640	7	0	0	91	8	88.96	23.23	1	1	6	test	49	90	63
5641	3	0	0	47	8.6	87.56	22.82	0	0	3	test	58	90	96
5642	4	0	0	69	7.26	90.14	23.07	1	2	2	train	32	90	96
5644	5	0	0	59	9.05	104.2	23.07	1	1	4	train	66	90	96
5645	6	0	0	88	10.76	99.12	22.74	1	2	4	train	112	95	163
5646	3	0	0	57	7.94	72.15	22.8	1	2	1	test	53	90	96
5647	7	0	0	115	8.87	71.9	23.14	1	1	6	train	31	90	96
5649	5	0	0	144	7.17	95.45	24.82	1	4	1	train	56	90	96
5651	4	0	0	98	8.5	96.89	24.01	1	4	0	train	44	90	63
5652	5	0	0	61	9.58	79.63	23.14	1	3	2	train	67	90	96
5653	3	0	0	55	8.78	91.07	22.85	1	1	2	train	51	90	96
5654	5	0	0	57	7.71	81.42	23.14	1	2	3	train	91	90	96
5655	5	0	0	97	10.91	109.08	23.48	1	2	3	train	55	90	96
5656	5	0	0	79	8.14	86.3	22.78	1	2	3	train	64	90	96
5658	3	0	0	49	8.47	76.69	22.93	1	1	2	train	37	90	96
5661	5	0	0	62	8.81	113.67	22.46	1	2	3	train	35	90	63
5664	6	0	0	99	8.31	81.63	22.73	1	1	5	train	32	90	96
5665	5	0	0	45	10.71	103.93	22.97	1	1	4	test	60	90	96
5666	3	0	0	61	5.03	91.2	24.18	1	1	2	train	117	95	163
5667	7	0	0	41	8.2	98.69	22.35	1	1	6	train	57	95	138
5668	4	0	0	87	7.55	84.19	23.76	1	3	1	test	71	90	96
5670	4	0	0	39	7.56	92.72	22.86	1	2	2	train	197	90	296
5672	7	0	0	95	7.99	81.56	22.74	1	1	6	train	72	90	96
5673	5	0	0	75	9.2	92.39	23.7	1	3	2	train	47	90	96
5674	8	1	0	76	10.09	91.72	22.11	1	2	6	train	214	90	187
5675	8	0	0	106	11.75	101.57	23.38	1	1	7	train	45	90	96
5677	3	0	0	59	7.59	98.68	24	1	2	1	train	112	100	119
5678	4	0	0	69	8.64	96.37	23.34	1	3	1	test	55	90	96
5679	10	0	0	199	6.39	96.98	23.18	1	2	8	train	54	90	63
5680	9	0	0	193	7.89	72.47	23.58	1	2	7	train	68	90	96
5681	6	0	0	83	9.72	112.29	23.46	1	3	3	train	214	90	187
5683	6	0	0	88	9.76	104.06	22.98	1	2	4	train	42	90	96
5684	8	0	0	82	9.81	95.06	22.88	1	1	7	train	69	90	96
5685	3	0	0	44	9.74	76.34	23.81	1	1	2	train	61	90	96
5686	8	0	0	119	8.57	75.51	23.25	1	4	4	train	76	90	96
5687	5	0	0	93	8.96	97.58	23	1	1	4	test	356	90	365
5688	3	0	0	52	7	73.34	23.86	1	1	2	train	79	90	96
5689	4	0	0	75	7.55	82.24	23.4	1	3	1	train	68	90	96
5691	8	0	0	98	7.19	89.5	23.37	1	1	7	train	57	90	96
5692	6	0	0	83	8.87	94.91	23.06	1	1	5	test	58	90	96
5693	6	0	0	71	8.36	82.14	23.36	1	2	4	train	107	90	96
5695	4	0	0	70	8.19	102.12	23.97	1	1	3	train	63	90	96
5696	6	0	0	93	8.42	88.6	23.32	1	2	4	train	127	90	187
5698	4	0	0	52	9.53	85.78	22.69	1	2	2	train	66	90	96
5704	4	0	0	68	10.02	101.85	23.05	1	3	1	train	63	90	96
5705	3	0	0	35	9.34	67.97	22.87	1	1	2	train	40	90	63
5706	9	0	0	161	8.06	83.81	22.9	1	3	6	test	126	90	187
5708	5	1	0	56	8.46	99.3	22.85	1	1	4	train	151	95	163
5709	4	0	0	59	7.68	97.61	22.96	1	2	2	train	101	95	163
5711	8	0	0	175	8.02	89.75	23.63	1	3	5	train	52	90	96
5712	9	0	0	106	8.95	100.39	23.03	1	2	7	train	83	90	96
5714	3	0	0	36	10.2	100.24	22.49	1	1	2	test	55	90	96
5715	8	0	0	123	8.05	85.22	23.16	1	1	7	train	36	90	96
5717	3	0	0	40	8.38	76.05	22.49	1	2	1	train	82	90	96
5718	4	0	0	58	9.17	72.58	23.48	1	2	2	train	95	90	96
5719	4	1	0	68	9.31	77.14	23.32	1	1	3	train	220	100	282
5722	4	0	0	52	7.3	96.11	23.07	1	1	3	train	99	90	96
5723	7	0	0	150	7.72	89.23	23.56	1	1	6	train	85	90	96
5724	3	0	0	49	9.1	79.4	23.05	1	3	0	train	69	90	96
5726	3	0	0	36	10.62	80.24	22.71	1	1	2	train	40	90	63
5727	3	0	0	35	8.62	70.11	23.03	1	1	2	train	169	100	254
5729	3	0	0	55	10.98	92.93	24.02	1	2	1	train	41	90	63
5730	4	0	0	65	7.6	81.8	23.3	1	2	2	test	194	90	296
5731	4	0	0	68	7.61	79.09	23.03	1	2	2	test	39	90	96
5732	5	0	0	61	6.53	86.04	23.06	1	1	4	train	66	90	96
5733	4	0	0	46	10.88	96.06	23.16	1	2	2	train	33	90	96
5734	5	0	0	59	9.52	105.32	22.66	1	2	3	train	112	95	163
5735	4	0	0	42	6.94	85.93	23.48	1	1	3	test	57	90	96
5737	4	1	0	76	8.42	88.06	23.51	1	2	2	train	270	100	217
5739	3	0	0	34	7.5	91.43	22.13	1	1	2	train	71	95	163
5740	5	0	0	46	9.36	101.45	22.94	1	2	3	train	108	95	163
5741	4	0	0	52	9.28	84.64	23.42	1	3	1	train	63	90	96
5742	5	0	0	86	10.85	107.84	22.81	1	1	4	train	69	90	96
5743	7	0	0	63	8.87	77.38	23.2	1	1	6	train	80	90	96
5744	6	0	0	59	9.58	91.2	23.27	1	2	4	test	44	90	63
5745	4	0	0	56	11.97	108.22	22.92	1	1	3	train	58	90	96
5746	6	0	0	125	9.07	98.02	23.76	1	2	4	train	100	95	163
5748	4	0	0	48	5.87	92.15	22.64	1	1	3	train	101	95	163
5749	10	0	0	119	9.12	86.87	22.91	1	3	7	train	46	90	96
5750	7	0	0	80	7.72	84.8	22.58	1	2	5	train	41	90	63
5751	4	0	0	53	8.25	99.11	23.39	1	3	1	train	100	100	185
5752	9	0	0	149	7.38	104.73	22.89	1	1	8	train	70	90	96
5754	3	0	0	46	8.39	92.68	23.4	1	2	1	train	62	90	96
5755	5	0	0	91	7.11	89.1	23.89	1	1	4	test	92	90	96
5756	8	0	0	98	9.63	81.39	23.12	1	3	5	train	72	90	96
5757	10	0	0	198	10.08	85.62	23.16	1	3	7	train	96	90	96
5760	4	0	0	49	8.39	75.82	22.55	1	1	3	train	53	90	96
5762	6	0	0	86	12.49	111.93	24.06	1	2	4	train	64	90	96
5764	7	0	0	145	12.51	117.6	23.77	1	5	2	train	50	90	96
5766	3	0	0	65	9.3	66.7	23.22	1	1	2	train	77	95	163
5767	4	0	0	76	7.81	78.41	23.23	1	1	3	train	103	95	163
5768	3	0	0	58	8.25	94.68	24.73	1	2	1	train	30	90	63
5769	10	0	0	73	10.66	101.13	22.16	1	2	8	train	168	95	163
5770	4	0	0	74	8.86	68.06	23.18	1	3	1	train	72	90	96
5771	3	0	0	45	8.52	75.41	22.76	1	3	0	test	82	90	96
5772	5	0	0	62	9.71	86.36	22.7	1	1	4	train	59	90	96
5773	4	0	0	36	7.74	89.43	22.69	1	1	3	train	92	90	187
5775	6	0	0	66	8.13	98.06	22.51	1	3	3	test	66	90	96
5777	3	0	0	54	9.83	66.27	23.36	1	1	2	train	61	90	96
5779	6	0	0	52	7.59	87.41	22.87	1	5	1	test	37	90	96
5781	6	0	0	115	8.39	71.54	23.76	1	5	1	train	94	90	96
5784	8	0	0	79	9.55	91.69	22.72	1	1	7	test	52	100	87
5786	4	0	0	77	6.56	79.57	23.12	1	2	2	test	67	90	96
5788	4	0	0	63	9.56	90.8	23.54	1	4	0	train	51	100	87
5791	5	0	0	38	8.21	88.54	22.47	1	1	4	train	66	90	96
5792	4	0	0	70	9.71	89.18	23.24	1	3	1	test	58	90	96
5794	3	0	0	50	6.16	105.74	23.35	1	1	2	test	140	100	254
5798	7	0	0	119	10.52	72.41	22.97	1	2	5	train	83	90	96
5800	4	0	0	38	8.44	81.79	22.48	1	2	2	train	57	90	96
5802	9	0	0	79	7.76	86.77	22.19	1	2	7	train	97	95	138
5804	3	0	0	33	7.14	103.04	22.44	0	0	3	test	61	90	96
5805	7	0	0	115	9.8	105.33	23.48	1	1	6	train	40	90	96
5808	4	0	0	76	8.85	84.17	23.88	1	2	2	train	68	90	96
5809	7	0	0	106	6.94	79.6	23.03	1	1	6	train	101	90	96
5811	3	0	0	54	8.4	75.63	23.19	1	2	1	test	31	90	96
5812	3	0	0	51	7.46	87.07	22.64	1	2	1	test	50	90	96
5813	3	0	0	39	6.75	79.7	22.23	1	1	2	train	56	90	96
5814	7	0	0	104	7.67	88.56	22.85	1	3	4	train	39	90	96
5815	7	0	0	167	8.32	78.9	23.98	1	2	5	train	122	90	96
5816	6	0	0	87	9.38	83.25	22.81	1	2	4	train	67	90	96
5818	8	0	0	103	7.89	74.84	22.39	1	2	6	test	82	90	96
5820	9	0	0	114	7.59	79.38	22.91	1	1	8	train	85	90	96
5821	7	0	0	65	8	82.38	22.2	1	3	4	test	72	90	96
5822	9	0	0	127	7.7	102.79	22.94	1	1	8	train	98	90	96
5823	3	0	0	47	10.62	87.51	23.18	1	1	2	test	125	90	96
5824	4	0	0	91	6.61	81.56	22.98	1	1	3	train	69	90	96
5825	6	0	0	42	9.91	96.76	21.57	1	2	4	train	40	90	96
5826	4	0	0	51	7.65	83.78	23.24	1	1	3	train	42	90	63
5827	5	0	0	59	7	95.04	23.46	1	1	4	test	47	90	96
5828	4	0	0	98	10.97	112.14	23.73	1	4	0	train	40	90	96
5829	7	0	0	81	8.1	89.05	23.15	1	1	6	train	60	90	96
5830	5	0	0	90	8.85	84.5	23.47	1	1	4	train	71	90	96
5832	4	0	0	97	6.75	85.28	23.98	1	2	2	train	65	90	96
5834	3	0	0	35	8.75	94.83	22.44	1	2	1	test	80	100	119
5835	4	0	0	69	8.59	80.12	23.98	1	1	3	train	46	90	96
5838	5	0	0	88	7.59	73.45	23.71	1	1	4	train	163	100	176
5839	9	0	0	222	6.65	77.49	24.12	1	2	7	train	108	90	96
5840	4	0	0	67	8.35	64.54	23.82	1	3	1	test	52	90	63
5843	5	0	0	48	10.23	76.5	22.37	1	2	3	train	151	90	96
5844	8	0	0	89	11.91	108.43	23.06	1	1	7	train	60	90	96
5845	4	0	0	37	9.87	78	21.97	1	4	0	test	56	100	119
5846	4	0	0	56	7.87	91.26	23.4	1	1	3	train	62	90	96
5850	7	0	0	150	8.2	84.38	23.82	1	6	1	train	107	90	96
5851	3	0	0	44	11.22	97.71	23.34	1	1	2	train	65	90	96
5852	4	0	0	56	11.76	100.88	22.84	1	1	3	train	86	95	138
5855	4	0	0	77	9.56	85.57	23.29	1	2	2	train	68	90	96
5856	3	0	0	54	7.81	80.33	23.19	1	3	0	train	60	90	96
5857	3	0	0	73	9.77	105.01	23.17	1	3	0	train	94	90	296
5858	10	0	0	197	10.14	109.28	23.82	1	5	5	train	89	90	96
5860	8	0	0	156	6.94	81.94	23.37	1	1	7	train	105	90	96
5862	6	0	0	71	7.99	77.64	22.65	1	1	5	test	103	95	163
5863	4	0	0	42	10	101.57	22.81	1	2	2	train	103	95	163
5864	8	0	0	165	10.32	71.73	23.59	1	1	7	train	57	90	96
5866	4	0	0	38	9	101.16	21.81	1	1	3	train	54	90	96
5868	8	0	0	82	7.57	91.82	22.63	1	1	7	train	45	90	63
5869	6	0	0	103	7.72	94.01	23.52	1	2	4	train	134	90	96
5870	3	0	0	52	9.97	61.87	23.24	1	1	2	train	92	95	163
5871	5	0	0	82	7.56	80.67	23.07	1	2	3	train	52	90	96
5872	10	1	0	74	8.58	90.93	22.64	1	2	8	train	126	95	156
5874	3	0	0	39	9.21	56.62	23.18	1	2	1	test	26	90	96
5875	4	0	0	50	7.21	76.55	23.52	1	2	2	train	78	100	217
5876	9	0	0	100	9.13	87.54	22.77	1	1	8	train	37	90	96
5880	6	0	0	76	10.93	109.1	22.86	1	2	4	train	60	90	96
5881	3	0	0	58	10.29	73.41	23.47	1	1	2	train	34	90	96
5882	4	0	0	35	10.3	88.54	22.27	1	2	2	train	40	90	63
5884	3	0	0	52	9.52	58.8	24.3	1	1	2	train	68	95	164
5885	3	0	0	37	7.66	82.28	22.64	1	1	2	train	80	95	138
5886	3	0	0	38	10.88	75.37	22.7	1	1	2	train	56	95	163
5888	3	1	0	55	6.61	91.19	23.85	1	2	1	train	60	90	84
5889	4	1	0	80	9.21	73.03	23.68	1	2	2	train	131	90	197
5891	4	0	0	37	10.44	101.22	22.97	1	2	2	train	55	90	96
5892	4	0	0	78	8.06	104.74	22.73	1	1	3	train	65	90	96
5893	7	0	0	72	7.97	103.7	22.74	1	2	5	train	31	100	213
5894	7	0	0	131	9.7	102.05	23.45	1	2	5	train	34	90	96
5896	3	0	0	48	6.01	101.78	23.58	1	2	1	train	79	90	96
5897	6	0	0	112	7.7	92.9	23.87	1	1	5	train	87	90	96
5898	3	0	0	55	7.67	75.12	23.89	1	2	1	train	49	90	96
5899	3	0	0	82	7.41	97.95	24.75	1	1	2	train	105	100	176
5900	3	0	0	41	6.8	78.16	22.66	1	1	2	train	58	90	96
5901	5	0	0	63	7.28	94.42	22.98	1	3	2	train	116	90	96
5902	5	0	0	52	8.91	89.65	23.1	1	2	3	train	62	90	96
5903	6	0	0	58	7.92	88.11	23.13	1	1	5	train	228	90	296
5904	4	0	0	40	9.56	88.74	22.83	1	2	2	test	60	90	96
5906	5	0	0	94	7.08	94.59	23.57	1	2	3	test	108	95	138
5907	4	0	0	53	6.09	101.09	22.96	1	2	2	train	78	90	63
5909	10	0	0	112	10.46	105.06	23.25	1	1	9	test	49	90	63
5910	4	0	0	79	6.99	88.17	23.42	1	1	3	train	152	90	96
5915	8	0	0	70	9.37	101.12	22.54	1	1	7	train	168	95	163
5916	4	0	0	66	6.53	88.27	23.04	1	2	2	train	69	90	96
5917	7	0	0	99	7.15	86.48	22.99	1	2	5	train	34	90	96
5918	4	0	0	79	8.32	80.9	23.89	1	1	3	train	68	90	96
5921	4	0	0	87	9.07	61.81	23.57	1	2	2	train	99	95	163
5922	4	0	0	52	7.86	111.62	23	1	1	3	train	63	90	96
5923	3	0	0	58	5.57	81.29	23.19	1	1	2	train	78	100	119
5924	3	0	0	37	8.39	64.59	22.79	1	1	2	train	95	90	96
5925	10	0	0	145	9.48	80.15	23.56	1	1	9	train	88	90	96
5927	8	0	0	104	11.39	122.93	23.06	1	4	4	test	94	95	138
5928	7	0	0	94	9.8	104.09	22.84	1	3	4	test	75	90	96
5930	3	0	0	57	11.86	123.13	23.2	1	2	1	train	56	90	96
5931	3	0	0	52	10.52	66.03	24.23	1	1	2	train	36	90	63
5932	3	0	0	58	9.43	56.39	22.84	1	1	2	train	144	100	176
5933	6	1	0	120	7.56	106.46	23.57	1	3	3	test	376	90	384
5934	3	0	0	58	7.13	84.68	23.59	1	2	1	train	58	90	63
5935	4	0	0	94	7.63	68.36	23.73	1	1	3	train	68	100	176
5937	5	0	0	99	8.26	70.64	23.9	1	1	4	train	187	90	96
5939	6	0	0	68	8.33	70.45	22.95	0	0	6	test	38	90	96
5941	5	1	0	57	9.99	99.16	23.65	1	1	4	test	390	90	378
5944	10	0	0	199	7.31	79.29	23.6	1	3	7	train	293	90	296
5945	7	0	0	80	7.08	80.38	22.43	1	2	5	train	31	90	96
5946	6	0	0	100	9.89	112.23	23.51	1	4	2	test	57	90	96
5947	5	1	0	70	5.73	85.26	22.63	1	1	4	train	322	90	296
5948	3	0	0	37	7.43	81.42	23.56	1	2	1	train	58	90	96
5951	7	0	0	102	7.7	78.13	22.78	1	2	5	test	79	90	96
5952	7	0	0	128	8.22	83.68	23.16	1	1	6	test	124	95	163
5953	8	0	0	101	8.06	91.02	22.53	1	1	7	train	76	90	96
5956	3	0	0	65	6.52	100.42	23.61	1	1	2	train	70	90	96
5957	5	0	0	46	6.95	86.3	22.94	1	3	2	train	69	90	96
5958	4	0	0	46	6.59	72.01	23.52	1	1	3	train	18	90	63
5959	3	0	0	43	8.1	83.99	22.83	1	1	2	test	165	100	254
5960	4	0	0	46	7.37	87.59	22.84	1	1	3	train	55	90	96
5961	10	0	0	115	8.58	83.57	22.7	1	2	8	train	147	90	96
5962	8	0	0	67	8.65	79.43	22.85	1	2	6	train	158	95	163
5963	4	0	0	88	7.8	89.12	23.65	1	1	3	train	69	90	96
5966	7	0	0	147	9.05	66.43	23.1	1	3	4	test	40	90	96
5967	3	0	0	37	9.22	71.69	22.67	1	1	2	train	89	95	163
5970	4	0	0	99	10.89	86.39	24.55	1	1	3	train	90	90	96
5971	4	0	0	78	5.94	103.56	22.92	1	3	1	train	39	90	96
5972	3	0	0	56	9.39	85.41	23.23	1	1	2	train	100	90	96
5973	6	0	0	101	8	95.43	23.94	1	1	5	train	73	90	96
5974	7	0	0	65	8.66	91.43	22.72	1	2	5	train	202	100	176
5977	4	0	0	47	10.84	91.47	22.75	1	1	3	train	62	90	96
5978	5	0	0	78	10.3	114.36	23.46	1	2	3	train	63	90	96
5984	5	0	0	88	6.76	88.31	22.72	1	4	1	train	51	90	63
5985	9	0	0	63	10.24	91.47	22.04	1	2	7	train	73	90	96
5986	3	0	0	56	8.89	103.7	23.52	1	1	2	train	48	95	163
5987	10	0	0	234	6.58	86.22	23.86	1	4	6	train	124	90	96
5988	7	0	0	49	10	86.18	21.85	1	3	4	train	114	95	163
5989	4	0	0	55	10.38	104.93	23.02	1	3	1	train	222	90	296
5991	8	0	0	105	9.31	99.99	23.65	1	2	6	train	72	90	96
5993	7	0	0	117	8.92	96.05	23.04	1	1	6	train	34	90	96
5995	4	0	0	74	7.96	67.53	23.1	1	2	2	train	55	90	96
5996	3	0	0	40	8.42	73.42	23	1	2	1	train	75	95	140
5997	6	0	0	91	9.68	117.36	23.61	0	0	6	test	70	90	96
5999	5	0	0	70	8.89	90.93	22.79	1	1	4	test	61	90	96
6000	6	0	0	99	10	82.5	22.89	1	2	4	train	44	90	63
6003	3	0	0	39	9.06	97.68	22.72	1	2	1	test	56	90	96
6004	5	0	0	87	10.22	100.31	23.29	1	1	4	train	83	90	96
6005	3	0	0	46	9.2	101.21	22.53	1	1	2	train	36	90	96
6006	3	0	0	47	10.12	97.98	23.7	1	1	2	train	54	90	96
6007	9	0	0	102	9.15	94.66	22.5	1	3	6	train	51	90	96
6008	6	0	0	76	7.94	79	22.51	1	1	5	train	32	90	96
6009	9	0	0	143	7.51	93.43	23.52	1	2	7	train	79	90	96
6010	5	0	0	67	7.07	81.85	22.87	1	1	4	test	56	90	96
6011	5	0	0	75	7.1	99.72	22.79	1	3	2	train	51	90	63
6012	4	0	0	74	8.98	67.88	23.34	1	1	3	train	69	90	96
6014	6	0	0	76	9.93	98.91	23.28	1	1	5	train	36	90	96
6016	10	0	0	87	6.98	86.9	22.5	1	3	7	test	194	90	96
6017	7	0	0	83	10	109.48	23.15	1	2	5	test	130	95	153
6018	3	0	0	46	9.17	64.23	23.11	1	3	0	train	56	90	96
6019	8	0	0	125	9.05	99.14	22.83	1	1	7	test	90	90	96
6020	4	0	0	55	7.1	92.96	23.68	1	1	3	train	36	90	96
6021	4	0	0	47	8.6	61.13	22.72	1	4	0	train	80	90	96
6022	8	0	0	187	9.19	103.9	24.02	1	4	4	train	37	90	96
6024	4	0	0	70	9.93	96.84	23.21	1	1	3	train	54	90	96
6025	4	0	0	48	6.66	92.97	22.9	1	1	3	train	58	90	96
6029	6	0	0	143	7.76	87.07	23.51	1	4	2	train	52	90	63
6030	7	0	0	79	6.85	95.29	23.18	1	4	3	train	36	90	63
6031	7	0	0	100	8.06	86.42	22.66	1	1	6	test	58	90	96
6032	4	0	0	70	7.42	90.72	23.4	1	2	2	train	62	90	96
6033	4	0	0	73	10.91	108.79	23.07	1	2	2	train	57	90	96
6035	4	0	0	46	5.68	95.33	22.87	1	1	3	test	98	95	153
6039	4	0	0	92	12.36	124.12	23.9	1	1	3	test	49	90	96
6043	4	0	0	83	6.1	93.7	23.05	1	3	1	train	71	90	96
6044	3	0	0	40	11.16	107.76	22.76	1	1	2	test	58	90	96
6045	4	0	0	45	9.24	108.16	22.8	1	2	2	train	57	90	96
6046	3	0	0	40	9.38	94.46	22.42	1	1	2	train	76	100	176
6047	9	0	0	67	11.15	97.5	22.59	1	3	6	train	75	90	96
6049	4	0	0	39	7.94	89.98	23.04	1	3	1	train	59	90	96
6051	4	0	0	50	6.84	75.45	22.97	1	2	2	train	61	90	96
6052	3	0	0	55	8.36	73.08	23.84	1	1	2	train	48	90	96
6053	3	0	0	55	8.91	85.03	23.6	1	3	0	train	62	90	96
6055	6	0	0	82	9.17	95.87	22.59	1	6	0	train	123	95	163
6056	4	1	0	51	8.53	83.88	23.12	1	1	3	train	280	90	365
6057	7	0	0	50	11.37	88.61	22.28	1	2	5	test	37	90	63
6058	7	0	0	119	7.37	91.85	23.63	1	2	5	train	87	90	96
6059	5	0	0	48	9.68	81.22	22.64	1	3	2	train	131	95	163
6060	3	0	0	57	7.8	97.91	24.06	1	1	2	train	35	90	96
6061	4	0	0	53	8.43	78.8	23.02	1	1	3	train	63	90	96
6062	5	0	0	75	8	96.54	23.13	1	2	3	train	42	90	96
6065	4	0	0	44	8.22	89.73	21.98	1	1	3	train	73	95	138
6066	4	0	0	49	7.82	90.93	22.64	1	1	3	train	58	90	96
6067	3	0	0	54	7.54	74.48	23.14	1	2	1	test	68	95	163
6068	4	0	0	65	12.22	123.99	23.36	1	2	2	train	57	90	96
6069	7	0	0	104	7.32	82.66	23.51	1	1	6	train	69	90	96
